Datum;Eröffnung;Hoch;Tief;Schluss;Währung;Volumen
14.06.2012;21,840;14.725,000;21,690;21,840;EUR;319523.65
15.06.2012;22,000;922,000;21,840;22,000;EUR;20248.17
18.06.2012;22,130;140,000;22,020;22,130;EUR;3082.8
19.06.2012;22,290;3.156,000;22,180;22,290;EUR;70033.4
20.06.2012;22,290;20.493,000;22,280;22,320;EUR;456739.48
21.06.2012;22,240;666,000;22,240;22,400;EUR;14884.59
22.06.2012;22,090;15.007,000;22,070;22,140;EUR;331659.12
25.06.2012;21,840;41.512,000;21,810;21,980;EUR;912212.62
26.06.2012;21,940;635,000;21,940;21,970;EUR;13950.95
27.06.2012;22,230;1.769,000;22,040;22,230;EUR;39151.66
28.06.2012;22,100;303,000;22,100;22,290;EUR;6726.87
29.06.2012;22,410;1.443,000;22,350;22,410;EUR;32299.09
02.07.2012;22,630;6.440,000;22,600;22,710;EUR;145683.8
03.07.2012;22,890;22,890;0,000;22,890;EUR;-1
04.07.2012;23,030;4.196,000;22,830;23,030;EUR;96138.69
05.07.2012;23,140;103.694,000;23,050;23,140;EUR;2396030.7
06.07.2012;22,930;50,000;22,930;23,020;EUR;1151
09.07.2012;22,850;8.328,000;22,850;23,010;EUR;190835.05
10.07.2012;23,000;600,000;22,980;23,000;EUR;13788
11.07.2012;22,940;12.551,000;22,860;22,940;EUR;287320.58
12.07.2012;22,760;890,000;22,760;22,820;EUR;20309.58
13.07.2012;23,030;802,000;22,800;23,030;EUR;18343.27
16.07.2012;23,030;973,000;23,020;23,150;EUR;22463.22
17.07.2012;23,030;2.025,000;23,020;23,090;EUR;46709.02
18.07.2012;23,290;8.057,000;23,090;23,290;EUR;187447.73
19.07.2012;23,450;260,000;23,300;23,460;EUR;6091.6
20.07.2012;23,310;500,000;23,310;23,340;EUR;11670
23.07.2012;22,940;908,000;22,920;23,070;EUR;20911.86
24.07.2012;22,930;22,930;0,000;22,930;EUR;-1
25.07.2012;22,800;22,800;0,000;22,800;EUR;-1
26.07.2012;22,960;90.151,000;22,890;22,980;EUR;2071656.42
27.07.2012;23,220;425,000;23,130;23,220;EUR;9839
30.07.2012;23,540;307,000;23,450;23,650;EUR;7210.54
31.07.2012;23,450;15.011,000;23,450;23,600;EUR;353208.8
01.08.2012;23,470;23,470;0,000;23,470;EUR;-1
02.08.2012;23,340;41.394,000;23,340;23,500;EUR;966199
03.08.2012;23,580;3.646,000;23,310;23,630;EUR;85462.6
06.08.2012;23,590;3.323,000;23,590;23,660;EUR;78533.57
07.08.2012;23,760;453,000;23,700;23,760;EUR;10736.1
08.08.2012;23,840;263,000;23,750;23,840;EUR;6252.12
09.08.2012;24,000;2.630,000;23,830;24,000;EUR;62697.89
10.08.2012;23,920;997,000;23,850;23,920;EUR;23802.05
13.08.2012;23,800;1.400,000;23,800;23,920;EUR;33418
14.08.2012;23,990;23,990;0,000;23,990;EUR;-1
15.08.2012;23,980;2.362,000;23,930;23,980;EUR;56522.66
16.08.2012;24,030;4.939,000;24,030;24,080;EUR;118793.46
17.08.2012;24,190;5.033,000;24,070;24,190;EUR;121199.48
20.08.2012;24,090;1.528,000;24,090;24,200;EUR;36911.42
21.08.2012;24,030;3.345,000;24,030;24,070;EUR;80514.15
22.08.2012;23,790;2.465,000;23,790;23,910;EUR;58902.48
23.08.2012;23,600;50.313,000;23,570;23,790;EUR;1185931.15
24.08.2012;23,670;8.146,000;23,560;23,670;EUR;192161.81
27.08.2012;23,800;1.230,000;23,770;23,800;EUR;29239.1
28.08.2012;23,630;50.000,000;23,630;23,650;EUR;1182500
29.08.2012;23,600;1.666,000;23,510;23,670;EUR;39219.02
30.08.2012;23,470;25,000;23,450;23,470;EUR;586.25
31.08.2012;23,540;70.542,000;23,370;23,540;EUR;1659104.34
03.09.2012;23,570;693,000;23,490;23,570;EUR;16292.22
04.09.2012;23,360;12.236,000;23,360;23,480;EUR;286060.62
05.09.2012;23,380;25.112,000;23,350;23,440;EUR;587549.28
06.09.2012;23,790;20.010,000;23,470;23,790;EUR;469635.4
07.09.2012;23,670;17.402,000;23,670;23,870;EUR;415186.72
10.09.2012;23,670;15.000,000;23,670;23,710;EUR;355650
11.09.2012;23,650;52.069,000;23,610;23,670;EUR;1231446.71
12.09.2012;23,610;66.308,000;23,610;23,660;EUR;1568184.76
13.09.2012;23,600;480,000;23,600;23,600;EUR;11328
14.09.2012;23,790;17.850,000;23,780;23,880;EUR;425034.38
17.09.2012;23,720;15.562,000;23,700;23,790;EUR;370105.18
18.09.2012;23,740;1.882,000;23,580;23,750;EUR;44579.56
19.09.2012;23,790;26.178,000;23,790;23,880;EUR;624578.2
20.09.2012;23,830;246.004,000;23,620;23,830;EUR;5834822.04
21.09.2012;23,900;3.558,000;23,840;23,900;EUR;84824.72
24.09.2012;23,850;30.377,000;23,800;23,870;EUR;725078.44
25.09.2012;23,900;16.770,000;23,830;23,930;EUR;400493.48
26.09.2012;23,580;795,000;23,580;23,620;EUR;18777.9
27.09.2012;23,710;14.780,000;23,670;23,740;EUR;349862.2
28.09.2012;23,550;4.632,000;23,550;23,570;EUR;109093.2
01.10.2012;23,780;1.284,000;23,660;23,780;EUR;30402.96
02.10.2012;23,570;1.929,000;23,570;23,700;EUR;45675.34
03.10.2012;23,710;1.949,000;23,650;23,730;EUR;46156.57
04.10.2012;23,640;170,000;23,640;23,680;EUR;4025.6
05.10.2012;23,740;1.212,000;23,740;23,810;EUR;28855.22
08.10.2012;23,580;1.838,000;23,580;23,670;EUR;43495.41
09.10.2012;23,550;963,000;23,550;23,720;EUR;22837.79
10.10.2012;23,480;62.105,000;23,480;23,560;EUR;1458714.89
11.10.2012;23,510;5.208,000;23,480;23,530;EUR;122475.24
12.10.2012;23,310;1.047,000;23,300;23,460;EUR;24402.14
15.10.2012;23,450;18.280,000;23,350;23,470;EUR;428775.58
16.10.2012;23,640;16.331,000;23,510;23,640;EUR;384406.74
17.10.2012;23,650;2.081,000;23,560;23,650;EUR;49035.44
18.10.2012;23,710;1.269,000;23,680;23,710;EUR;30049.92
19.10.2012;23,580;4.781,000;23,570;23,710;EUR;112992
22.10.2012;23,380;39.059,000;23,370;23,560;EUR;917766.6
23.10.2012;23,140;465,000;23,140;23,420;EUR;10884.9
24.10.2012;23,280;6.809,000;23,280;23,380;EUR;159140.04
25.10.2012;23,290;1.097,000;23,290;23,410;EUR;25680.77
26.10.2012;23,280;3.446,000;23,180;23,390;EUR;80318.51
29.10.2012;23,240;3.289,000;23,170;23,320;EUR;76483.43
30.10.2012;23,310;1.371,000;23,150;23,370;EUR;31875.03
31.10.2012;23,190;200,000;23,190;23,310;EUR;4662
01.11.2012;23,520;500,000;23,310;23,520;EUR;11655
02.11.2012;23,650;23,650;0,000;23,650;EUR;-1
05.11.2012;23,550;3.212,000;23,530;23,580;EUR;75621.12
06.11.2012;23,690;1.893,000;23,590;23,720;EUR;44893.66
07.11.2012;23,270;1.516,000;23,270;23,800;EUR;35614.25
08.11.2012;23,290;83,000;23,290;23,440;EUR;1945.52
09.11.2012;23,290;3.741,000;23,200;23,290;EUR;86798.43
12.11.2012;23,230;4.807,000;23,230;23,320;EUR;111976.46
13.11.2012;23,280;23,280;0,000;23,280;EUR;-1
14.11.2012;22,990;297,000;22,990;23,270;EUR;6892.44
15.11.2012;22,720;125.184,000;22,720;22,910;EUR;2860825.48
16.11.2012;22,700;10.420,000;22,700;22,890;EUR;237441.9
19.11.2012;23,070;1.649,000;22,930;23,140;EUR;37966.44
20.11.2012;23,180;30.000,000;23,180;23,190;EUR;695700
21.11.2012;23,210;2.240,000;23,190;23,240;EUR;51963.1
22.11.2012;23,290;23,290;2,000;23,290;EUR;46.58
23.11.2012;23,310;1.449,000;23,250;23,310;EUR;33698.7
26.11.2012;23,230;1.607,000;23,230;23,310;EUR;37339.17
27.11.2012;23,330;793,000;23,330;23,390;EUR;18548.27
28.11.2012;23,280;400,000;23,230;23,280;EUR;9294
29.11.2012;23,500;2.456,000;23,500;23,540;EUR;57793.44
30.11.2012;23,440;2.726,000;23,440;23,560;EUR;64093.38
03.12.2012;23,380;1.049,000;23,380;23,530;EUR;24644.9
04.12.2012;23,290;1.242,000;23,240;23,360;EUR;28979.02
05.12.2012;23,340;920,000;23,220;23,340;EUR;21362.4
06.12.2012;23,580;7.215,000;23,470;23,580;EUR;169379.28
07.12.2012;23,640;1.035,000;23,590;23,700;EUR;24464.37
10.12.2012;23,750;519,000;23,750;23,760;EUR;12327.25
11.12.2012;23,810;14.152,000;23,680;23,830;EUR;335986.98
12.12.2012;23,750;23,750;0,000;23,750;EUR;-1
13.12.2012;23,630;1.200,000;23,630;23,680;EUR;28416
14.12.2012;23,440;1.290,000;23,440;23,590;EUR;30419.3
17.12.2012;23,530;3.443,000;23,440;23,530;EUR;81011.63
18.12.2012;23,620;23,620;0,000;23,620;EUR;-1
19.12.2012;23,700;4.026,000;23,640;23,740;EUR;95541.1
20.12.2012;23,680;9.167,000;23,630;23,700;EUR;217161.13
21.12.2012;23,640;1.615,000;23,540;23,690;EUR;38200.95
27.12.2012;23,390;132,000;23,390;23,510;EUR;3103.32
28.12.2012;23,390;2.133,000;23,390;23,490;EUR;50104.05
02.01.2013;24,040;1.714,000;23,810;24,060;EUR;41035.62
03.01.2013;24,290;2.020,000;24,260;24,290;EUR;49013.2
04.01.2013;24,370;2.525,000;24,290;24,420;EUR;61593.25
07.01.2013;24,210;835,000;24,210;24,440;EUR;20325.25
08.01.2013;24,150;143.942,000;24,150;24,270;EUR;3482927.62
09.01.2013;24,350;5.781,000;24,270;24,350;EUR;140581.72
10.01.2013;24,170;198,000;24,170;24,350;EUR;4815.31
11.01.2013;24,040;131,000;24,040;24,230;EUR;3174.13
14.01.2013;23,990;6.128,000;23,990;24,100;EUR;147538.56
15.01.2013;24,040;7.493,000;23,930;24,050;EUR;179660.95
16.01.2013;24,100;4.055,000;24,050;24,100;EUR;97620.75
17.01.2013;24,140;11.323,000;24,060;24,170;EUR;273549.68
18.01.2013;24,200;3.419,000;24,160;24,330;EUR;82979.16
21.01.2013;24,280;4.927,000;24,220;24,300;EUR;119526.71
22.01.2013;24,250;1.404,000;24,180;24,290;EUR;34007.19
23.01.2013;24,320;507,000;24,320;24,350;EUR;12345.45
24.01.2013;24,350;17.442,000;24,280;24,400;EUR;423748.66
25.01.2013;24,230;1.120,000;24,230;24,340;EUR;27219.56
28.01.2013;24,250;6.126,000;24,250;24,340;EUR;148955.96
29.01.2013;24,320;1.101,000;24,250;24,380;EUR;26752.85
30.01.2013;24,200;500,000;24,200;24,340;EUR;12170
31.01.2013;24,060;11.527,000;24,060;24,220;EUR;277862
01.02.2013;24,050;3.804,000;24,030;24,160;EUR;91694.24
04.02.2013;24,050;16.857,000;24,050;24,250;EUR;408659.06
05.02.2013;24,090;2.542,000;24,090;24,150;EUR;61360.92
06.02.2013;24,160;650,000;24,160;24,230;EUR;15749.5
07.02.2013;24,220;987,000;24,190;24,280;EUR;23890.56
08.02.2013;24,500;1.097,000;24,350;24,540;EUR;26808.69
11.02.2013;24,420;450,000;24,420;24,500;EUR;11012.46
12.02.2013;24,430;54.087,000;24,360;24,430;EUR;1320695.7
13.02.2013;24,490;400,000;24,490;24,500;EUR;9800
14.02.2013;24,620;24,620;0,000;24,620;EUR;-1
15.02.2013;24,570;13.169,000;24,570;24,710;EUR;323939.35
18.02.2013;24,560;3.277,000;24,560;24,620;EUR;80569.68
19.02.2013;24,680;572,000;24,680;24,700;EUR;14128.4
20.02.2013;24,690;1.300,000;24,690;24,730;EUR;32143.85
21.02.2013;24,520;2.488,000;24,520;24,650;EUR;61246.13
22.02.2013;24,750;3.466,000;24,740;24,760;EUR;85758.84
25.02.2013;24,750;2.398,000;24,750;24,830;EUR;59446.25
26.02.2013;24,600;116.631,000;24,600;24,710;EUR;2879490.51
27.02.2013;24,820;2.463,000;24,610;24,820;EUR;60819.25
28.02.2013;25,010;5.176,000;24,860;25,050;EUR;129196.7
01.03.2013;25,100;203,000;25,030;25,100;EUR;5086.19
04.03.2013;25,140;1.300,000;25,050;25,140;EUR;32608.9
05.03.2013;25,460;21.190,000;25,250;25,460;EUR;535744.45
06.03.2013;25,490;7.620,000;25,460;25,560;EUR;194422.32
07.03.2013;25,410;18.533,000;25,340;25,520;EUR;472455.7
08.03.2013;25,640;1.202,000;25,490;25,640;EUR;30706.43
11.03.2013;25,650;4.532,000;25,610;25,670;EUR;116290.54
12.03.2013;25,620;13.216,000;25,600;25,740;EUR;339543.05
13.03.2013;25,750;310,000;25,630;25,750;EUR;7945.84
14.03.2013;25,860;160,000;25,860;25,920;EUR;4144
15.03.2013;25,760;4.986,000;25,700;25,930;EUR;128355.1
18.03.2013;25,810;74,000;25,810;25,830;EUR;1911.42
19.03.2013;25,770;8.190,000;25,730;25,840;EUR;211382.55
20.03.2013;25,830;638,000;25,830;25,930;EUR;16493.92
21.03.2013;25,810;18.661,000;25,750;25,830;EUR;480595.01
22.03.2013;25,730;8.315,000;25,650;25,790;EUR;213458.22
25.03.2013;25,830;4.708,000;25,830;25,950;EUR;122030.29
26.03.2013;25,980;4.198,000;25,880;25,980;EUR;109036.04
27.03.2013;26,070;100.974,000;26,000;26,130;EUR;2625398.8
28.03.2013;26,070;526,000;26,070;26,130;EUR;13733.88
02.04.2013;26,180;5.303,000;25,960;26,200;EUR;138122.42
03.04.2013;25,970;2.865,000;25,970;26,250;EUR;75004.25
04.04.2013;25,880;1.133,000;25,880;26,100;EUR;29491.78
05.04.2013;25,410;6.483,000;25,340;25,810;EUR;165582.96
08.04.2013;25,540;8.547,000;25,510;25,600;EUR;218413.64
09.04.2013;25,550;19.210,000;25,550;25,710;EUR;492221.16
10.04.2013;25,960;5.830,000;25,700;25,960;EUR;149945.3
11.04.2013;26,060;3.815,000;25,980;26,080;EUR;99294.62
12.04.2013;25,900;11.330,000;25,900;26,110;EUR;295089.37
15.04.2013;25,820;5.894,000;25,820;25,960;EUR;152201.7
16.04.2013;25,550;25,550;0,000;25,550;EUR;-1
17.04.2013;25,410;9.814,000;25,360;25,440;EUR;249369.37
18.04.2013;25,330;1.971,000;25,330;25,500;EUR;50230.82
19.04.2013;25,430;4.497,000;25,240;25,430;EUR;113716.74
22.04.2013;25,500;10.520,000;25,480;25,600;EUR;268571.35
23.04.2013;25,990;544,000;25,570;25,990;EUR;13966.74
24.04.2013;26,110;8.385,000;26,040;26,150;EUR;218541.54
25.04.2013;26,290;41.420,000;26,090;26,290;EUR;1083464.64
26.04.2013;26,140;55.165,000;26,140;26,280;EUR;1444281.86
29.04.2013;26,240;2.074,000;26,110;26,240;EUR;54273.16
30.04.2013;26,160;8.225,000;26,160;26,370;EUR;216591.75
02.05.2013;26,370;4.958,000;26,060;26,370;EUR;129300.51
03.05.2013;26,580;1.900,000;26,580;26,580;EUR;50502
06.05.2013;26,600;2.585,000;26,490;26,980;EUR;68718.33
07.05.2013;26,680;715,000;26,650;26,680;EUR;19052.83
08.05.2013;26,710;4.310,000;26,600;26,730;EUR;114770.5
09.05.2013;26,820;2.264,000;26,820;26,870;EUR;60746.08
10.05.2013;27,050;646,000;26,960;27,050;EUR;17434.8
13.05.2013;27,060;8.285,000;26,960;27,070;EUR;223990.76
14.05.2013;27,230;1.235,000;27,090;27,260;EUR;33541.15
15.05.2013;27,530;2.300,000;27,430;27,530;EUR;63154
16.05.2013;27,510;2.603,000;27,490;27,530;EUR;71587.23
