date,days,europe_us_price,europe_us_ndtr_l1,europe_us_gdtr_l1,europe_us_ndtr_l2,europe_us_gdtr_l2
2012-10-20,366,1460.906,3706.76099465627,4471.41381692007,4169.59577,6067.24003
2012-10-21,366,1460.412,3705.56123765236,4469.98210871154,4166.75333,6063.14613
2012-10-22,366,1459.898,3704.30035365356,4468.47270300657,4163.77563,6058.84463
2012-10-23,366,1423.88,3612.91038160101,4358.22959093656,3958.18198,5759.67866
2012-10-24,366,1430.646,3631.3903805845,4380.52188517746,3998.53697,5818.4005
2012-10-25,366,1432.871,3637.15184714343,4387.53064905262,4011.08748,5836.8192
2012-10-26,366,1431.638,3634.02134241668,4383.75428874043,4004.04491,5826.57105
2012-10-27,366,1429.167,3627.75053784679,4376.19026494326,3990.08866,5806.26367
2012-10-28,366,1425.809,3619.2201977552,4365.89807792721,3971.18682,5778.75306
2012-10-29,366,1423.321,3612.9089983826,4358.28626885305,3957.19932,5758.4027
2012-10-30,366,1443.862,3665.05005159726,4421.18451578768,4071.28184,5924.41231
2012-10-31,366,1433.515,3638.82880645622,4389.55358612062,4012.8845,5839.43419
2012-11-01,366,1449.431,3679.23058958559,4438.29063212082,4101.85529,5968.90191
2012-11-02,366,1445.239,3668.69699539227,4425.61812116015,4078.22718,5934.61112
2012-11-03,366,1440.35,3656.31546965733,4410.69107962923,4050.5597,5894.37377
2012-11-04,366,1434.563,3641.55459916904,4392.86257306802,4017.71553,5846.51974
2012-11-05,366,1429.848,3629.62635893167,4378.48649031151,3991.25556,5808.05054
2012-11-06,366,1440.117,3655.69374515069,4409.93206550087,4048.44747,5891.27585
2012-11-07,366,1415.348,3594.33999894489,4335.96888345923,3912.41761,5693.45693
2012-11-08,366,1409.884,3580.52973726571,4319.33005271235,3882.21835,5649.56514
2012-11-09,366,1406.524,3571.99667898911,4309.03629243509,3863.58084,5622.44304
2012-11-10,366,1404.963,3568.0433925265,4304.28216041309,3854.89605,5609.84338
2012-11-11,366,1403.786,3565.0930841653,4300.74455768099,3848.38856,5600.42933
2012-11-12,366,1403.069,3563.34359434772,4298.66020940849,3844.47926,5594.80836
2012-11-13,366,1409.295,3579.15371641835,4317.73284147651,3878.46209,5644.26302
2012-11-14,366,1397.816,3552.26864707086,4285.50971063405,3820.06209,5559.82303
2012-11-15,366,1391.192,3535.43419547514,4265.20037372043,3783.72371,5506.93514
2012-11-16,366,1367.481,3475.24101776567,4192.61503763572,3654.7527,5319.31141
2012-11-17,366,1378.14,3502.37934475336,4225.36851955648,3711.70737,5402.23946
2012-11-18,366,1398.339,3553.84138248498,4287.4872932149,3820.65537,5560.89459
2012-11-19,366,1409.594,3582.50026055975,4322.07716933983,3882.14508,5650.42997
2012-11-20,366,1412.798,3590.6450606879,4331.90339419964,3899.66373,5675.92822
2012-11-21,366,1418.022,3605.44479800508,4349.75840987452,3931.67656,5722.52262
2012-11-22,366,1433.334,3644.37641297369,4396.72713053834,4016.44996,5845.9096
2012-11-23,366,1450.098,3687.00040885363,4448.15048290679,4110.26331,5982.45415
2012-11-24,366,1448.262,3682.34801003123,4442.5421510775,4099.74906,5967.16288
2012-11-25,366,1445.611,3675.60598637626,4434.40605439527,4084.59566,5945.10119
2012-11-26,366,1443.873,3671.20209239127,4429.09693929123,4074.66742,5930.66125
2012-11-27,366,1444.451,3672.67172978217,4430.86997090682,4077.78967,5935.20566
2012-11-28,366,1443.593,3671.02290931363,4428.88076104789,4073.98812,5929.67251
2012-11-29,366,1467.789,3732.71789228396,4503.39794710345,4210.78247,6129.00557
2012-11-30,366,1468.027,3733.32407166744,4504.12929074077,4212.00537,6130.78559
2012-12-01,366,1470.743,3740.32347044995,4512.57419901592,4227.6543,6153.5644
2012-12-02,366,1474.324,3749.25666486098,4523.35123407487,4247.70321,6182.74506
2012-12-03,366,1477.145,3756.51078492176,4532.10326589445,4263.99425,6206.45799
2012-12-04,366,1479.315,3762.35210017589,4539.15061855837,4277.10742,6225.54487
2012-12-05,366,1480.752,3766.41956649292,4544.05788358826,4286.20834,6238.79173
2012-12-06,366,1481.791,3769.08987767202,4547.28820072328,4292.13867,6247.44746
2012-12-07,366,1476.896,3756.72570650293,4532.38965345107,4263.83117,6206.29497
2012-12-08,366,1477.457,3758.16810574994,4534.11379242986,4266.95882,6210.80345
2012-12-09,366,1478.184,3760.14733849478,4536.50755324054,4271.30653,6217.14789
2012-12-10,366,1478.965,3762.30045466067,4539.11842409734,4276.05135,6224.09044
2012-12-11,366,1492.155,3795.93049102323,4579.72391764187,4352.3478,6335.23223
2012-12-12,366,1497.795,3810.47417209553,4597.32477398212,4385.54808,6383.70805
2012-12-13,366,1497.592,3810.18035077132,4597.04219466292,4384.72101,6382.70387
2012-12-14,366,1498.436,3812.32675189437,4599.63185012614,4389.50922,6389.67388
2012-12-15,366,1499.667,3815.55283540473,4603.57315303355,4396.78616,6400.4028
2012-12-16,366,1501.41,3820.21416081104,4609.31686635268,4407.37663,6416.15217
2012-12-17,366,1503.52,3825.9189475831,4616.37077539698,4420.38836,6435.56966
2012-12-18,366,1516.134,3858.01828389561,4655.10197467239,4494.40904,6543.33514
2012-12-19,366,1527.629,3887.3687711745,4690.5164017207,4562.6372,6642.66737
2012-12-20,366,1525.609,3882.27449036444,4684.38435621983,4550.52073,6625.06894
2012-12-21,366,1514.173,3853.17276526591,4649.26996966442,4482.14121,6525.5157
2012-12-22,366,1514.133,3853.14396698033,4649.24247473042,4481.91893,6525.21244
2012-12-23,366,1514.095,3853.13675333549,4649.23702570986,4481.74687,6524.97108
2012-12-24,366,1514.066,3853.13272430977,4649.23360234749,4481.581,6524.73363
2012-12-25,366,1514.066,3853.13272430977,4649.23360234749,4481.42452,6524.5058
2012-12-26,366,1516.193,3858.5457243754,4655.76498610635,4493.86055,6542.61141
2012-12-27,366,1517.595,3862.32877847017,4660.39921266717,4502.51674,6555.40943
2012-12-28,366,1507.686,3837.11149255057,4629.97130114981,4443.56655,6469.58132
2012-12-29,366,1507.847,3837.50340175225,4630.4391336638,4444.32031,6470.66461
2012-12-30,366,1508.025,3837.99545757508,4631.04277980805,4445.30606,6472.12753
2012-12-31,366,1508.183,3838.37467655207,4631.49549415966,4446.04022,6473.18283
2013-01-01,365,1508.183,3838.37467655207,4631.49549415966,4445.89588,6472.97268
2013-01-02,365,1544.52,3930.98549164729,4743.25562165728,4660.2795,6785.13999
2013-01-03,365,1536.117,3909.91650990191,4717.93488737779,4610.1624,6712.46314
2013-01-04,365,1535.786,3909.07380821259,4716.91803396907,4608.01663,6709.33888
2013-01-05,365,1535.596,3908.56870027652,4716.30412448993,4606.66735,6707.36174
2013-01-06,365,1535.433,3908.19916382839,4715.86880379009,4605.63788,6705.89292
2013-01-07,365,1535.246,3907.7004412145,4715.26084299387,4604.30408,6703.93332
2013-01-08,365,1529.18,3892.33629449299,4696.74594215085,4567.94097,6651.05745
2013-01-09,365,1537.009,3912.3101693574,4720.84772310279,4614.66802,6719.09342
2013-01-10,365,1552.797,3952.80392042698,4769.80819245049,4710.03867,6858.2351
2013-01-11,365,1566.329,3987.27415742698,4811.4154955155,4792.02663,6977.65258
2013-01-12,365,1565.491,3985.15765633906,4808.86103923963,4786.77714,6970.0074
2013-01-13,365,1564.493,3982.5890519228,4805.7458875256,4780.44461,6960.74131
2013-01-14,365,1563.21,3979.37443625808,4801.89837934515,4772.56563,6949.36016
2013-01-15,365,1561.064,3974.79996410066,4796.66370718003,4761.43027,6933.97177
2013-01-16,365,1555.428,3961.08054448623,4780.1075367922,4728.40006,6885.87055
2013-01-17,365,1569.467,3996.83262285231,4823.25203084051,4813.59564,7009.93912
2013-01-18,365,1559.7,3971.95795691564,4793.23405852572,4753.51703,6922.44787
2013-01-19,365,1561.564,3976.70768767057,4798.96918305407,4764.72485,6938.77912
2013-01-20,365,1564.914,3985.30336070605,4809.36929713914,4785.16159,6968.61918
2013-01-21,365,1566.677,3989.79707542594,4814.795346739,4795.7909,6984.10773
2013-01-22,365,1562.838,3980.02067268163,4802.99741370713,4772.1259,6949.6444
2013-01-23,365,1565.303,3986.72511622251,4811.08818291099,4788.04326,6972.82486
2013-01-24,365,1579.75,4024.82638196386,4857.63309536576,4879.39893,7107.50432
2013-01-25,365,1596.45,4067.37435712512,4908.98498926503,4982.3978,7257.53612
2013-01-26,365,1595.351,4064.58395524549,4905.62054654824,4975.39292,7247.34244
2013-01-27,365,1594.019,4061.16837081319,4901.49070887976,4966.86265,7234.89475
2013-01-28,365,1592.939,4058.42975116223,4898.18958823838,4959.99586,7224.90465
2013-01-29,365,1600.957,4078.88731016132,4922.88017401214,5009.83502,7297.50213
2013-01-30,365,1602.666,4083.36551996788,4928.3391338056,5020.66885,7313.44355
2013-01-31,365,1594.574,4062.74747546557,4903.45457775459,4969.7961,7239.33887
2013-02-01,365,1613.401,4110.71555979171,4961.34873994944,5086.98281,7410.04094
2013-02-02,365,1604.253,4087.40917401917,4933.21960612967,5029.1277,7325.76547
2013-02-03,365,1582.657,4032.38381287049,4866.80791581311,4893.55168,7128.27664
2013-02-04,365,1573.406,4008.81357818658,4838.36011219716,4836.17952,7044.70401
2013-02-05,365,1579.078,4023.26521894096,4855.80223796069,4870.88574,7095.25942
2013-02-06,365,1573.756,4010.17259027269,4840.05254962508,4839.02031,7048.99466
2013-02-07,365,1552.46,3955.90701812853,4774.55705776117,4707.89486,6857.98438
2013-02-08,365,1570.048,4000.72410679476,4828.64876241399,4814.40851,7013.14269
2013-02-09,365,1567.317,3993.77274268406,4820.26129505326,4797.51529,6988.54144
2013-02-10,365,1563.384,3983.73483124092,4808.14122159749,4773.2369,6953.16097
2013-02-11,365,1560.653,3976.78383706073,4799.75419988155,4756.41829,6928.66839
2013-02-12,365,1578.222,4021.55057496851,4853.78513478831,4863.34486,7084.42818
2013-02-13,365,1580.819,4031.77457753936,4866.28061672649,4887.9085,7120.66448
2013-02-14,365,1567.386,3997.51495966792,4824.9298632728,4804.67405,6999.40922
2013-02-15,365,1565.324,3992.25569789481,4818.58202440364,4791.86648,6980.75124
2013-02-16,365,1564.226,3989.43408513934,4815.16849998862,4784.9282,6970.62077
2013-02-17,365,1563.354,3987.22478778856,4812.50544142435,4779.46402,6962.67081
2013-02-18,365,1562.56,3985.23629873915,4810.11594800027,4774.5325,6955.51723
2013-02-19,365,1580.679,4031.44710862318,4865.89165659071,4885.09583,7116.58541
2013-02-20,365,1576.991,4023.72250129636,4856.5681730879,4866.20866,7089.07064
2013-02-21,365,1536.949,3921.55499805063,4733.25365069186,4618.92271,6728.82562
2013-02-22,365,1549.543,3953.68681586983,4772.03624091585,4694.4555,6838.86145
2013-02-23,365,1551.662,3959.12170617096,4778.60840792651,4707.20044,6857.4636
2013-02-24,365,1553.413,3963.58745092791,4783.99865739374,4717.65769,6872.6982
2013-02-25,365,1555,3967.61280950316,4788.84468002399,4727.07914,6886.38737
2013-02-26,365,1518.206,3875.85557687928,4679.45773264971,4508.27704,6571.5562
2013-02-27,365,1536.373,3922.62067133058,4735.9188902148,4616.91597,6729.91532
2013-02-28,365,1547.25,3950.39083962001,4769.44680152284,4682.13061,6824.97641
2013-03-01,365,1531.368,3909.96841276009,4720.65978253479,4586.15226,6685.11912
2013-03-02,365,1532.165,3911.98208120972,4723.08432659795,4590.7209,6691.75992
2013-03-03,365,1533.054,3914.2571296867,4725.83242904575,4595.90512,6699.32063
2013-03-04,365,1533.989,3916.66177446978,4728.74094336658,4601.3939,6707.33648
2013-03-05,365,1563.581,3992.21601078524,4819.96056583656,4778.76303,6965.883
2013-03-06,365,1556.636,3976.04016415907,4800.48479402534,4739.87439,6909.35202
2013-03-07,365,1565.596,4000.83795692851,4831.6681747692,4798.83478,6998.87911
2013-03-08,365,1566.214,4002.60259781284,4833.88814761052,4802.90432,7005.07184
2013-03-09,365,1566.94,4004.52761965483,4836.25391382485,4807.36033,7011.68964
2013-03-10,365,1567.79,4006.65580572151,4838.80719521896,4812.30605,7018.85406
2013-03-11,365,1568.734,4009.04463195453,4841.66810657204,4817.87892,7026.91243
2013-03-12,365,1569.796,4011.79446210818,4845.00100979061,4824.32381,7036.3471
2013-03-13,365,1561.145,3992.00375109532,4821.09997831871,4776.56253,6966.68656
2013-03-14,365,1581.971,4045.25863289126,4885.41532846622,4903.842,7152.32555
2013-03-15,365,1586.21,4056.53906047946,4899.26692104882,4931.02266,7192.63753
2013-03-16,365,1583.914,4050.78935931897,4892.38235027803,4916.87474,7172.17567
2013-03-17,365,1577.328,4034.172652035,4872.43150084865,4876.36675,7113.43364
2013-03-18,365,1569.3,4013.90682962481,4848.09594543579,4827.20585,7042.1324
2013-03-19,365,1554.108,3975.05003712172,4801.16374738935,4733.58126,6905.54887
2013-03-20,365,1566.573,4009.51324544213,4842.82114498169,4815.49896,7025.1456
2013-03-21,365,1552.801,3975.66187000835,4802.63705586516,4734.02114,6908.3195
2013-03-22,365,1559.24,3992.48318102919,4823.12628473151,4773.91963,6967.02903
2013-03-23,365,1554.922,3981.4863614665,4809.85191020581,4747.45841,6928.44159
2013-03-24,365,1545.74,3958.04206399347,4781.52044014042,4691.38729,6846.58407
2013-03-25,365,1541.196,3946.48066614512,4767.5689218387,4663.82029,6806.39662
2013-03-26,365,1541.027,3946.18445635656,4767.27583610562,4662.96238,6805.32947
2013-03-27,365,1525.459,3907.05471143491,4720.05120728891,4570.33276,6670.27577
2013-03-28,365,1539.164,3942.21410483895,4762.56390529616,4652.43577,6790.20798
2013-03-29,365,1539.164,3942.21410483895,4762.56390529616,4652.28473,6789.98753
2013-03-30,365,1539.654,3943.42734822234,4764.01751762205,4654.99723,6793.91192
2013-03-31,365,1540.285,3945.05526761738,4765.98724064907,4658.68944,6799.30935
2013-04-01,365,1540.93,3946.73833882546,4768.02961053142,4662.50432,6804.90298
2013-04-02,365,1558.59,3992.11273583874,4822.92398224686,4769.55194,6961.3607
2013-04-03,365,1544.96,3958.21276279541,4782.00918419925,4688.387,6843.01313
2013-04-04,365,1529.79,3919.70337524592,4735.66919408041,4597.00188,6710.15736
2013-04-05,365,1526.103,3910.71634790452,4725.04597400095,4575.76523,6679.82355
2013-04-06,365,1526.555,3912.09621281233,4726.71589961405,4578.83819,6684.31727
2013-04-07,365,1527.208,3914.60058603426,4729.86072722075,4584.5444,6692.98383
2013-04-08,365,1527.95,3917.56619825959,4733.59926849431,4591.33432,6703.33597
2013-04-09,365,1534.803,3935.17530041574,4754.8958842069,4632.45297,6763.42438
2013-04-10,365,1564.778,4012.89524661819,4849.18534441693,4815.2774,7031.43073
2013-04-11,365,1578.603,4049.61488626085,4894.08948048012,4903.23668,7161.41496
2013-04-12,365,1561.206,4007.07135026564,4843.15840356797,4800.04679,7012.11801
2013-04-13,365,1556.896,3996.93799675233,4831.51896478603,4775.60569,6978.17474
2013-04-14,365,1553.645,3989.39008753521,4822.88822937959,4757.40607,6953.00593
2013-04-15,365,1549.365,3979.3010130949,4811.2780275977,4733.18106,6919.29264
2013-04-16,365,1542.736,3962.65730892607,4791.34043272516,4693.42589,6861.71051
2013-04-17,365,1508.6,3876.11605620628,4686.7013986022,4488.2645,6561.76795
2013-04-18,365,1513.052,3887.62822112966,4700.66539495845,4514.77193,6600.64562
2013-04-19,365,1520.97,3909.79970032412,4728.04226009168,4566.1142,6677.30533
2013-04-20,365,1519.851,3907.20735601983,4724.99536630686,4559.90344,6668.47145
2013-04-21,365,1518.58,3904.2869879036,4721.56860083939,4552.93148,6658.57148
2013-04-22,365,1517.441,3901.65231068244,4718.47315202747,4546.63139,6649.61367
2013-04-23,365,1552.689,3992.69597953094,4828.77548083893,4758.66561,6960.28072
2013-04-24,365,1561.573,4018.38181460241,4860.23652530476,4819.73285,7050.74411
2013-04-25,365,1574.419,4052.36771606837,4901.82431452908,4901.09792,7171.17027
2013-04-26,365,1571.298,4047.06345948714,4896.47765047416,4888.10307,7155.28569
2013-04-27,365,1575.545,4059.35000958602,4911.7521599087,4917.61877,7199.68722
2013-04-28,365,1581.807,4076.59937041045,4932.99228676622,4959.24651,7261.7135
2013-04-29,365,1588.287,4094.36241190829,4954.85693079967,5002.29811,7325.84239
2013-04-30,365,1595.244,4113.23054841072,4978.04405279919,5048.23324,7394.15964
2013-05-01,365,1597.151,4118.82861023221,4984.81911648757,5061.80361,7414.0362
2013-05-02,365,1588.149,4097.2780111378,4959.53732886311,5008.66206,7338.57894
2013-05-03,365,1610.283,4154.81723503004,5029.52959962663,5149.16868,7545.46439
2013-05-04,365,1608.037,4149.46437279731,5023.21679113999,5135.72658,7526.26772
2013-05-05,365,1604.922,4142.22965800407,5014.75617726157,5117.64423,7500.66005
2013-05-06,365,1602.771,4137.0818739843,5008.67771717234,5104.7511,7482.22294
2013-05-07,365,1610.248,4157.19126404288,5033.28121989999,5154.20718,7555.48186
2013-05-08,365,1631.392,4215.63847431653,5104.72030353003,5298.96473,7769.70543
2013-05-09,365,1621.782,4193.35453624869,5079.03846191503,5242.7675,7691.26804
2013-05-10,365,1613.039,4171.19216860339,5052.3494630419,5187.1757,7610.18087
2013-05-11,365,1612.459,4169.72312631808,5050.5897332485,5183.34931,7604.62631
2013-05-12,365,1611.936,4168.43580033017,5049.06077318969,5179.97624,7599.76888
2013-05-13,365,1611.506,4167.41753444857,5047.86050993515,5177.27308,7595.90267
2013-05-14,365,1617.551,4184.28883433933,5068.92038022145,5219.02133,7659.0327
2013-05-15,365,1614.512,4179.49772766167,5063.76468846964,5206.8958,7643.19747
2013-05-16,365,1620.343,4195.4531037491,5083.85263444614,5246.47891,7703.58624
2013-05-17,365,1612.858,4177.71215353596,5062.44558660057,5201.93647,7638.45762
2013-05-18,365,1615.658,4185.75333291301,5072.27944143961,5221.79134,7667.88311
2013-05-19,365,1618.953,4195.06109000184,5083.88181067645,5244.84352,7702.71121
2013-05-20,365,1622.274,4204.42009050752,5095.56465256147,5268.07384,7737.86094
2013-05-21,365,1625.672,4213.96658948522,5107.51886512364,5291.82604,7773.91582
2013-05-22,365,1629.528,4225.73277603571,5121.83614302254,5321.20723,7817.24888
2013-05-23,365,1598.159,4144.44045116081,5023.32315845218,5116.30301,7516.28456
2013-05-24,365,1598.2,4145.30606441552,5024.72719616967,5118.2741,7520.2422
2013-05-25,365,1599.3,4148.36732780218,5028.55396161013,5125.66752,7531.45268
2013-05-26,365,1601.57,4154.16255454062,5035.52920084205,5139.82212,7552.10232
2013-05-27,365,1604.371,4161.45010506026,5044.36229950288,5157.68859,7578.35225
2013-05-28,365,1614.054,4186.73541798287,5075.09273632054,5220.19822,7670.4414
2013-05-29,365,1597.798,4145.23644510296,5024.9474392338,5116.54484,7518.61633
2013-05-30,365,1614.25,4188.63380482853,5077.87453221644,5223.51251,7676.75944
2013-05-31,365,1587.999,4120.83650454918,4995.81247158592,5054.2472,7428.38643
2013-06-01,365,1586.622,4117.33939869244,4991.61597625821,5045.50464,7415.66553
2013-06-02,365,1585.331,4114.07084555176,4987.69559164783,5037.33007,7403.77634
2013-06-03,365,1584.295,4111.4625138161,4984.57017659891,5030.77779,7394.25516
2013-06-04,365,1594.496,4137.95345437888,5016.69531284974,5095.44024,7489.32176
2013-06-05,365,1572.479,4082.57004071166,4949.79439906858,4958.87749,7289.3286
2013-06-06,365,1567.039,4068.82556232654,4933.32294845895,4925.32579,7240.57649
2013-06-07,365,1590.273,4129.17008986416,5006.49685979089,5071.26035,7455.1343
2013-06-08,365,1589.124,4126.24926335578,5002.96205921931,5063.92126,7444.36497
2013-06-09,365,1587.827,4122.93961576123,4998.95071580346,5055.63335,7432.1856
2013-06-10,365,1586.229,4118.84187947857,4993.97420702402,5045.41976,7417.14666
2013-06-11,365,1577.612,4096.46671333152,4966.84497860601,4990.43855,7336.32016
2013-06-12,365,1578.932,4103.09056027423,4975.00594361878,5006.41664,7360.19243
