date,days,north_america_us_price,north_america_us_ndtr_l1,north_america_us_gdtr_l1,north_america_us_ndtr_l2,north_america_us_gdtr_l2
1983-10-21,365,230.269,256.597498831978,268.450004279288,249.33698,272.89791
1983-10-22,365,229.862,256.152117552478,267.987665618633,248.40375,271.88384
1983-10-23,365,229.459,255.711141318344,267.529910341863,247.48106,270.88122
1983-10-24,365,229.137,255.359696299891,267.165490567854,246.73286,270.0689
1983-10-25,365,229.996,256.32745966055,268.182531538979,248.53643,272.05223
1983-10-26,365,228.809,255.015151758378,266.814162593506,245.92502,269.20313
1983-10-27,365,228.645,254.837785916165,266.630990258585,245.51591,268.76013
1983-10-28,365,227.331,253.383968784586,265.114573624601,242.64833,265.6305
1983-10-29,365,227.266,253.315892194009,265.04526483463,242.45242,265.41988
1983-10-30,365,227.282,253.337978285028,265.070225780249,242.42921,265.39818
1983-10-31,365,227.223,253.276551106629,265.007851631287,242.24538,265.20074
1983-11-01,365,227.081,253.123393993877,264.84985969265,241.88604,264.81187
1983-11-02,365,228.343,254.541788169965,266.339008014025,244.52986,267.71635
1983-11-03,365,227.818,253.96540434094,265.739819918784,243.35491,266.43786
1983-11-04,365,226.526,252.53576550673,264.248558601008,240.54931,263.37547
1983-11-05,365,226.1,252.069074154564,263.763854782598,239.59519,262.33807
1983-11-06,365,225.807,251.749445888659,263.432515628806,238.9228,261.60805
1983-11-07,365,225.716,251.652542498607,263.333117017678,238.67388,261.33947
1983-11-08,365,225.829,251.783507008016,263.472311439368,238.85824,261.5456
1983-11-09,365,227.73,253.915480493447,265.708670464417,242.83806,265.91419
1983-11-10,365,228.609,254.906060315342,266.74981338856,244.66674,267.92576
1983-11-11,365,230.381,256.894386716879,268.835942758489,248.41711,272.04354
1983-11-12,365,230.768,257.333537025471,269.298808100739,249.19886,272.90633
1983-11-13,365,231.048,257.652465353253,269.63545796062,249.74877,273.51442
1983-11-14,365,231.102,257.717217237741,269.705199381902,249.80646,273.58159
1983-11-15,365,230.194,256.714776507855,268.660564057179,247.79434,271.38698
1983-11-16,365,230.945,257.56228745561,269.551859797359,249.36199,273.11266
1983-11-17,365,230.292,256.843473826384,268.803746210949,247.90183,271.52186
1983-11-18,365,229.129,255.556957122475,267.461949605976,245.35196,268.7384
1983-11-19,365,229.215,255.657656916047,267.569405191513,245.47959,268.88234
1983-11-20,365,229.535,256.021594308407,267.953343534654,246.11274,269.58196
1983-11-21,365,229.978,256.523754264202,268.482401467435,247.01218,270.57422
1983-11-22,365,230.728,257.370306601048,269.372756704767,248.57743,272.29751
1983-11-23,365,230.969,257.645465972014,269.663484945528,249.04155,272.81145
1983-11-24,365,230.826,257.491144831729,269.504257813149,248.67567,272.41529
1983-11-25,365,231.321,258.051772444943,270.094724311967,249.69187,273.53594
1983-11-26,365,231.278,258.008140432542,270.050953309363,249.54047,273.37392
1983-11-27,365,231.067,257.778842224741,269.813645630439,249.03001,272.82017
1983-11-28,365,231.022,257.732973453553,269.767542180769,248.87468,272.65385
1983-11-29,365,231.772,258.57970077493,270.658154488879,250.44299,274.3808
1983-11-30,365,232.139,258.996628048088,271.097801950791,251.18276,275.19785
1983-12-01,365,231.859,258.691219177331,270.781216151694,250.5215,274.47966
1983-12-02,365,231.069,257.819666876623,269.873273511082,248.76442,272.56334
1983-12-03,365,230.909,257.646553919315,269.694458839363,248.3618,272.12703
1983-12-04,365,230.9,257.640779429792,269.690270466674,248.28223,272.04361
1983-12-05,365,230.74,257.467651256438,269.511443254917,247.87987,271.60756
1983-12-06,365,230.207,256.881871518902,268.902223129285,246.68452,270.30578
1983-12-07,365,230.437,257.144751540606,269.180085291068,247.12136,270.78985
1983-12-08,365,230.031,256.699857174583,268.717991161154,246.19783,269.78515
1983-12-09,365,228.992,255.55075658366,267.519633780731,243.92635,267.30517
1983-12-10,365,228.984,255.546062433416,267.516567741442,243.85071,267.22597
1983-12-11,365,229.176,255.766170149328,267.749505217126,244.20413,267.61829
1983-12-12,365,229.172,255.765949516659,267.751122882027,244.13628,267.54763
1983-12-13,365,227.757,254.197616421583,266.114039732483,241.07502,264.20231
1983-12-14,365,226.596,252.912309393345,264.773070770018,238.56917,261.46518
1983-12-15,365,225.436,251.6280218402,263.433130090668,236.07772,258.74364
1983-12-16,365,225.792,252.03265454805,263.859892663545,236.7705,259.50912
1983-12-17,365,225.582,251.80424647895,263.623431437186,236.27468,258.97092
1983-12-18,365,225.18,251.36355174167,263.165600920188,235.38111,257.99851
1983-12-19,365,224.969,251.134017685154,262.927960930258,234.88542,257.4604
1983-12-20,365,225.45,251.679193403479,263.502319750278,235.84101,258.51486
1983-12-21,365,227.063,253.492040752528,265.405609096293,239.17601,262.18084
1983-12-22,365,227.291,253.752737271606,265.681207781219,239.60309,262.65425
1983-12-23,365,227.266,253.729038279692,265.65824070164,239.4979,262.54258
1983-12-24,365,227.138,253.59108960509,265.516005320738,239.17707,262.19521
1983-12-25,365,226.945,253.381404880806,265.299018773377,238.7212,261.70054
1983-12-26,365,226.818,253.244559369551,265.157918265913,238.40312,261.35614
1983-12-27,365,228.799,255.46899315955,267.492478328463,242.52851,265.88953
1983-12-28,365,229.65,256.429627802577,268.502854269397,244.28436,267.82351
1983-12-29,365,229.749,256.545087160936,268.625878312098,244.42967,267.98707
1983-12-30,365,229.973,256.801378634647,268.896893613139,244.84795,268.45096
1983-12-31,365,229.979,256.812349403938,268.910255023618,244.79866,268.40065
1984-01-01,366,229.853,256.6766298801,268.770339549744,244.4699,268.04458
1984-01-02,366,229.611,256.412874935741,268.49703569177,243.89755,267.42277
1984-01-03,366,228.321,254.98303829293,267.004507830157,241.10615,264.37149
1984-01-04,366,229.525,256.339236880288,268.429664337668,243.60171,267.11779
1984-01-05,366,231.724,258.808101236007,271.020611746943,248.22639,272.20013
1984-01-06,366,232.675,259.881190068274,272.149077225629,250.21714,274.39267
1984-01-07,366,232.517,259.710123669176,271.97232539016,249.81951,273.96145
1984-01-08,366,232.218,259.383374293662,271.633349353232,249.12278,273.20383
1984-01-09,366,231.793,258.917010086489,271.148664344879,248.15821,272.15348
1984-01-10,366,230.879,257.9062309633,270.094605181606,246.15307,269.96343
1984-01-11,366,230.339,257.312029144206,269.476306068469,244.94902,268.65087
1984-01-12,366,230.418,257.405022010391,269.57574856973,245.05808,268.77457
1984-01-13,366,230.745,257.777442348493,269.968859950661,245.70057,269.4854
1984-01-14,366,230.692,257.722603718087,269.913351472498,245.52925,269.30133
1984-01-15,366,230.546,257.564729631021,269.750324708609,245.1617,268.9028
1984-01-16,366,230.488,257.504329535738,269.688997652818,244.97933,268.70663
1984-01-17,366,230.566,257.596211630552,269.787273930546,245.08723,268.82906
1984-01-18,366,230.398,257.414022301702,269.598903749879,244.66964,268.37588
1984-01-19,366,230.6,257.64567899666,269.844092842679,245.04196,268.7894
1984-01-20,366,229.569,256.504133172662,268.653058844442,242.80342,266.34298
1984-01-21,366,228.784,255.636826148836,267.748984805549,241.09492,264.4774
1984-01-22,366,228.125,254.909894758977,266.99176088154,239.65769,262.90899
1984-01-23,366,227.715,254.45991062551,266.524067624663,238.74473,261.91457
1984-01-24,366,227.549,254.279859151147,266.337885680625,238.34085,261.47624
1984-01-25,366,227.505,254.234964206914,266.292741543861,238.19165,261.31623
1984-01-26,366,227.094,253.783823653937,265.823819363261,237.28104,260.32431
1984-01-27,366,226.806,253.468980834553,265.497145103601,236.62839,259.61435
1984-01-28,366,226.517,253.153019635775,265.169298350389,235.9747,258.90326
1984-01-29,366,226.23,252.839257155669,264.843740154111,235.3262,258.19779
1984-01-30,366,225.942,252.524376296169,264.51700946428,234.67647,257.49096
1984-01-31,366,225.9,252.481672462585,264.474141344411,234.53363,257.33786
1984-02-01,366,225.587,252.139098399051,264.118512137033,233.83125,256.57345
1984-02-02,366,226.251,252.89067978371,264.909907664565,235.16043,258.03987
1984-02-03,366,224.475,250.916656465576,262.84690212469,231.42455,253.94995
1984-02-04,366,223.016,249.296527949328,261.154442167383,228.37241,250.60981
1984-02-05,366,221.72,247.858299657053,259.652396416935,225.67462,247.65814
1984-02-06,366,220.503,246.508172272119,258.242551295809,223.1529,244.89942
1984-02-07,366,219.345,245.223816246766,256.901532173192,220.76513,242.28744
1984-02-08,366,217.703,243.398780844733,254.994248825077,217.41808,238.62289
1984-02-09,366,217.035,242.661023238022,254.225356395717,216.04043,237.11838
1984-02-10,366,216.609,242.192741809031,253.738307590203,215.14764,236.14511
1984-02-11,366,216.154,241.692187146108,253.217519812476,214.19961,235.11131
1984-02-12,366,215.661,241.149316658778,252.652478240683,213.17892,233.99786
1984-02-13,366,215.215,240.658720898075,252.142067344393,212.25352,232.98874
1984-02-14,366,215.758,241.274369734249,252.790776049656,213.28022,234.12255
1984-02-15,366,216.662,242.295541416975,253.865143804453,215.02513,236.04621
1984-02-16,366,216.841,242.501231929138,254.08302696453,215.33034,236.38568
1984-02-17,366,216.538,242.16936996211,253.738420450545,214.6815,235.67918
1984-02-18,366,216.299,241.908338690016,253.467699840397,214.15941,235.11118
1984-02-19,366,216.115,241.708080306336,253.260318962136,213.74568,234.66152
1984-02-20,366,215.87,241.440392014041,252.982651170942,213.21321,234.08215
1984-02-21,366,214.728,240.173138824586,251.659200641548,210.91565,231.56783
1984-02-22,366,214.427,239.843407104022,251.316776094173,210.27764,230.87301
1984-02-23,366,214.126,239.513660167412,250.974332736741,209.64044,230.17906
1984-02-24,366,217.059,242.807272265812,254.431182309267,215.34778,236.45588
1984-02-25,366,217.661,243.489552168176,255.149983556875,216.49812,237.72616
1984-02-26,366,218.118,244.008700839523,255.697443995407,217.36111,238.6802
1984-02-27,366,218.182,244.084697382133,255.778991862456,217.43553,238.76547
1984-02-28,366,216.685,242.420495588145,254.039650973123,214.41063,235.45243
1984-02-29,366,216.264,241.957471303108,253.557975573887,213.53301,234.49524
1984-03-01,366,216.502,242.229815705531,253.84600770648,213.95374,234.96213
1984-03-02,366,218.763,244.771922499503,256.515430673497,218.38425,239.83769
1984-03-03,366,219.031,245.078175860823,256.839145484191,218.86927,240.37554
1984-03-04,366,219.198,245.270468644332,257.043008881796,219.15114,240.6895
1984-03-05,366,219.107,245.173101164872,256.942933108616,218.91512,240.43396
1984-03-06,366,217.798,243.718736255631,255.423293684868,216.2565,237.52249
1984-03-07,366,215.901,241.606809911033,253.214673223853,212.44826,233.34857
1984-03-08,366,215.189,240.819196929037,252.393250575353,211.00342,231.76902
1984-03-09,366,214.48,240.034878221037,251.575257627243,209.56974,230.20163
1984-03-10,366,214.424,239.976311659318,251.515686176771,209.40862,230.02796
1984-03-11,366,214.783,240.385197252073,251.947320554408,210.0634,230.75287
1984-03-12,366,215.3,240.972102977027,252.566064838893,211.02953,231.82076
1984-03-13,366,217.062,242.956100413428,254.650695674283,214.44486,235.58207
1984-03-14,366,218.584,244.671397690463,256.453633366282,217.41129,238.8503
1984-03-15,366,217.756,243.754121171006,255.496383296293,215.71794,236.99778
1984-03-16,366,219.274,245.465112306974,257.294894354882,218.6851,240.2671
1984-03-17,366,218.604,244.724243018821,256.522359044487,217.30294,238.75608
1984-03-18,366,217.45,243.44250415341,255.18327108772,214.96501,236.19562
1984-03-19,366,216.796,242.719376775094,254.429269953473,213.62558,234.73129
1984-03-20,366,217.607,243.637284760468,255.395774571499,215.17831,236.4454
1984-03-21,366,217.017,242.985558678818,254.716505793654,213.96298,235.11718
1984-03-22,366,214.798,240.512099077154,252.128455133155,209.54262,230.26871
1984-03-23,366,214.794,240.511604555654,252.129684056878,209.47977,230.20282
1984-03-24,366,214.727,240.44077386072,252.057271607504,209.2944,230.00248
1984-03-25,366,214.607,240.311095107212,251.923400431942,209.00671,229.69011
1984-03-26,366,214.547,240.248047419895,251.859126467224,208.83646,229.50633
1984-03-27,366,215.237,241.030000032715,252.682925452923,210.13787,230.94393
1984-03-28,366,217.081,243.106959903208,254.865506525052,213.70567,234.87449
1984-03-29,366,218.112,244.272318839466,256.091890890384,215.6925,237.06672
1984-03-30,366,218.564,244.786438607552,256.6343290437,216.53685,238.00112
1984-03-31,366,218.324,244.523954203049,256.361946878518,216.00864,237.42575
1984-04-01,366,218.244,244.438706304366,256.274486383557,215.79435,237.19376
1984-04-02,366,218.101,244.283563497588,256.114055407531,215.45575,236.8257
1984-04-03,366,216.319,242.298409641678,254.037462736493,211.88746,232.91219
1984-04-04,366,216.381,242.372215073639,254.116734586647,211.95026,232.9847
1984-04-05,366,214.828,240.64317770691,252.308511268635,208.86086,229.59712
1984-04-06,366,214.082,239.81675619915,251.446088965927,207.364,227.95904
1984-04-07,366,214.273,240.036300921354,251.678700400623,207.68182,228.3128
1984-04-08,366,214.646,240.461368779214,252.127527170344,208.3554,229.059
1984-04-09,366,214.842,240.686589086641,252.366113933142,208.68383,229.4245
1984-04-10,366,214.787,240.629087648154,252.307633465976,208.52687,229.25524
1984-04-11,366,215.541,241.48343060064,253.207625722502,209.95178,230.82939
1984-04-12,366,217.797,244.023346283964,255.876258667126,214.30585,235.62627
1984-04-13,366,217.628,243.839353853643,255.685700249829,213.9195,235.20586
1984-04-14,366,217.531,243.735161977474,255.578432764862,213.67363,234.93918
1984-04-15,366,217.491,243.694436229893,255.53752089092,213.53923,234.79471
1984-04-16,366,217.582,243.801047457403,255.651321735679,213.66161,234.93295
1984-04-17,366,217.991,244.266901927029,256.143123215592,214.41393,235.76624
1984-04-18,366,217.242,243.43695790458,255.276938901486,212.89153,234.09981
1984-04-19,366,216.841,242.9954719329,254.817471909531,212.05374,233.18496
1984-04-20,366,216.903,243.069323012999,254.896812729894,212.12285,233.26442
1984-04-21,366,216.746,242.898568542848,254.720048354387,211.76501,232.87513
1984-04-22,366,216.434,242.556024911407,254.363980245678,211.10802,232.15841
1984-04-23,366,216.276,242.384144453839,254.186037106599,210.75013,231.76902
1984-04-24,366,216.338,242.457987925915,254.265371656943,210.82039,231.84975
1984-04-25,366,217.443,243.707347045071,255.580307500542,212.92843,234.17671
1984-04-26,366,218.78,245.217326603073,257.168829352969,215.50195,237.01616
1984-04-27,366,218.958,245.422385649321,257.386279881735,215.79737,237.34549
1984-04-28,366,218.975,245.445567295665,257.412381970811,215.77305,237.32206
1984-04-29,366,218.895,245.360258532797,257.324846235622,215.55798,237.08906
1984-04-30,366,218.913,245.384566166558,257.352133358288,215.53326,237.06518
1984-05-01,366,220.335,246.990209006849,259.041151075167,218.28564,240.10186
1984-05-02,366,221.643,248.467999019174,260.596053085743,220.82958,242.90933
1984-05-03,366,221.558,248.377166831545,260.502748933078,220.60175,242.66238
1984-05-04,366,220.308,246.986268050891,259.048505807448,218.06721,239.88288
1984-05-05,366,220.136,246.79887483425,258.854373479325,217.67321,239.45393
1984-05-06,366,220.028,246.682441648936,258.734308885589,217.40485,239.16252
1984-05-07,366,219.93,246.577116177328,258.625843826994,217.15369,238.88993
1984-05-08,366,219.843,246.484016798819,258.530157067111,216.92084,238.63739
1984-05-09,366,219.054,245.60891155133,257.616471089099,215.31139,236.87454
1984-05-10,366,217.914,244.340874735498,256.290895023267,213.02021,234.36211
1984-05-11,366,216.305,242.54738219718,254.414334768227,209.82824,230.85885
1984-05-12,366,215.259,241.384389356102,253.198791265738,207.75222,228.58265
1984-05-13,366,214.416,240.448549260314,252.22132038449,206.07816,226.74826
1984-05-14,366,214.159,240.166808949378,251.928660977878,205.53398,226.15466
1984-05-15,366,214.652,240.7278017477,252.52066990137,206.43184,227.14896
1984-05-16,366,215.615,241.81825208865,253.669080310479,208.24259,229.1496
1984-05-17,366,213.528,239.488546083203,251.229967681187,204.17055,224.67736
1984-05-18,366,211.086,236.760757877785,248.373290596884,199.4662,219.50918
1984-05-19,366,211.087,236.765809605114,248.380313018158,199.42262,219.46426
1984-05-20,366,211.155,236.846409001691,248.466738959986,199.5063,219.55967
