date,days,europe_eu_price,europe_eu_ndtr_l1,europe_eu_gdtr_l1,europe_eu_ndtr_l2,europe_eu_gdtr_l2
1992-01-28,366,578.428,907.41552500853,996.643564257795,2334.69776,2816.32183
1992-01-29,366,571.228,896.216480358083,984.362204149135,2276.45322,2746.16967
1992-01-30,366,577.471,906.097871282262,995.234505501074,2326.05004,2806.10476
1992-01-31,366,583.512,915.663800232476,1005.76010467483,2374.54443,2864.71436
1992-02-01,366,583.276,915.337350582058,1005.41307040645,2372.22061,2861.97638
1992-02-02,366,582.494,914.161090902782,1004.13319474102,2365.4946,2853.92984
1992-02-03,366,581.441,912.56151653067,1002.38872487322,2356.58893,2843.25647
1992-02-04,366,581.525,912.737030204544,1002.59296035175,2356.87279,2843.66495
1992-02-05,366,578.292,907.746890198414,997.129412233539,2330.47989,2811.92147
1992-02-06,366,576.555,905.084981002886,994.219969912627,2316.20166,2794.77523
1992-02-07,366,577.768,907.045124652298,996.38685852625,2325.62882,2806.22764
1992-02-08,366,576.715,905.445839429566,994.642388658455,2316.8202,2795.66879
1992-02-09,366,574.732,902.401674753211,991.313516403596,2300.63608,2776.22516
1992-02-10,366,573.111,899.919905621642,988.601335666821,2287.37992,2760.30744
1992-02-11,366,578.131,907.887705946646,997.373166446934,2327.28494,2808.56784
1992-02-12,366,580.002,910.891968008513,1000.68941927385,2342.07834,2826.50911
1992-02-13,366,577.597,907.191723388137,996.640575445914,2322.43701,2802.89764
1992-02-14,366,579.14,909.675516565368,999.383972662334,2334.54411,2817.59239
1992-02-15,366,580.29,911.53706027608,1001.44259986783,2343.48582,2828.46125
1992-02-16,366,581.789,913.951746751407,1004.1102805166,2355.28646,2842.78684
1992-02-17,366,582.954,915.837000711308,1006.19547493881,2364.38457,2853.84592
1992-02-18,366,583.846,917.288819750059,1007.80345573072,2371.25866,2862.21724
1992-02-19,366,581.357,913.4544098172,1003.60716384999,2350.81231,2837.63202
1992-02-20,366,588.305,924.460302681571,1015.71882586186,2406.84816,2905.38025
1992-02-21,366,590.977,928.738267763892,1020.4368314609,2428.49998,2931.61917
1992-02-22,366,591.448,929.525332377213,1021.31388170283,2431.98723,2935.90003
1992-02-23,366,591.922,930.316445081858,1022.19558120768,2435.49706,2940.20837
1992-02-24,366,592.036,930.541403299773,1022.45461157069,2436.04324,2940.93615
1992-02-25,366,587.173,922.989978082477,1014.17626684112,2395.8765,2892.55364
1992-02-26,366,595.42,936.042470260986,1028.53750792865,2463.0163,2973.72206
1992-02-27,366,590.23,927.976069997282,1019.69328148298,2419.92749,2921.80963
1992-02-28,366,590.967,929.184136108396,1021.03359756644,2425.5924,2928.72325
1992-02-29,366,591.3,929.753471238311,1021.6715428579,2427.92886,2931.61415
1992-03-01,366,591.534,930.167244001596,1022.13779751132,2429.45135,2933.52152
1992-03-02,366,591.712,930.492537054493,1022.50741391392,2430.51256,2934.8716
1992-03-03,366,594.215,934.506508752552,1026.93616894093,2450.84129,2959.52007
1992-03-04,366,592.662,932.127387651008,1024.33557051437,2437.71555,2943.75178
1992-03-05,366,591.865,930.92452622874,1023.02613882035,2430.78466,2935.4522
1992-03-06,366,587.263,923.777331845178,1015.19080242957,2392.82299,2889.71767
1992-03-07,366,586.706,922.948918870467,1014.29216632406,2387.90307,2883.84306
1992-03-08,366,586.315,922.379583740552,1013.67813152765,2384.33,2879.59406
1992-03-09,366,586.15,922.16474575095,1013.45363854637,2382.59229,2877.56134
1992-03-10,366,586.084,922.104891829217,1013.39950784231,2381.65866,2876.49988
1992-03-11,366,584.088,919.035860306152,1010.04174373927,2365.18081,2856.68602
1992-03-12,366,578.298,910.019315178608,1000.1514331353,2318.15482,2799.99505
1992-03-13,366,580.734,913.927458203457,1004.46428867938,2337.46181,2823.41162
1992-03-14,366,580.036,912.877845952776,1003.32223045068,2331.4816,2816.25461
1992-03-15,366,578.476,910.486002278497,1000.70735214514,2318.65286,2800.837
1992-03-16,366,577.682,909.286610648793,999.400909262992,2311.93583,2792.78992
1992-03-17,366,578.43,910.511447423968,1000.76015448837,2317.55823,2799.6526
1992-03-18,366,574.464,904.356324564396,994.01307771243,2285.61635,2761.16862
1992-03-19,366,582.306,916.788880471429,1007.69718686384,2347.85793,2836.46559
1992-03-20,366,584.521,920.350622538616,1011.62880284801,2365.48244,2857.85253
1992-03-21,366,584.241,919.955066186293,1011.20571992176,2362.82506,2854.70741
1992-03-22,366,583.597,918.989018106534,1010.15565068095,2357.23963,2848.02599
1992-03-23,366,582.57,917.424141660065,1008.44804282635,2348.59125,2837.64762
1992-03-24,366,579.686,912.964590766882,1003.56366003261,2325.13913,2809.40975
1992-03-25,366,578.909,911.790355133269,1002.28478063781,2318.54484,2801.50888
1992-03-26,366,579.552,912.850087612262,1003.46170833845,2323.32395,2807.35337
1992-03-27,366,575.529,906.602436950978,996.612679868359,2290.91278,2768.29262
1992-03-28,366,574.722,905.380780818987,995.281330220541,2284.13691,2760.17102
1992-03-29,366,573.559,903.604247026099,993.341259219654,2274.572,2748.68333
1992-03-30,366,572.367,901.781738481735,991.350710507002,2264.79703,2736.94168
1992-03-31,366,571.11,899.857738504866,989.248579484131,2254.53617,2724.61329
1992-04-01,366,566.276,892.33060183552,980.992152708362,2216.2209,2678.41052
1992-04-02,366,562.415,886.33248708948,974.415770299844,2185.83881,2641.79019
1992-04-03,366,559.442,881.72749405798,969.370323754745,2162.54743,2613.73287
1992-04-04,366,559.802,882.338466698666,970.053765404835,2164.97257,2616.72664
1992-04-05,366,560.554,883.57082135773,971.420980795223,2170.44675,2623.40983
1992-04-06,366,562.297,886.381931633521,974.526688429645,2183.68271,2639.48971
1992-04-07,366,556.257,876.953348638974,964.179089607901,2136.65055,2582.7402
1992-04-08,366,545.959,860.819102364664,946.458423966286,2057.46558,2487.12402
1992-04-09,366,551.968,870.375778534707,956.984355230255,2102.60875,2541.78914
1992-04-10,366,566.069,892.694351756004,981.541097823813,2209.88844,2671.5697
1992-04-11,366,568.047,895.882512823775,985.062582399883,2225.09321,2690.03755
1992-04-12,366,572.61,903.163583370441,993.087210209782,2260.67561,2733.15705
1992-04-13,366,574.583,906.345383151844,996.601388801254,2276.00728,2751.78119
1992-04-14,366,580.583,915.896854633041,1007.12300289251,2323.37828,2809.15934
1992-04-15,366,590.263,931.255313119864,1024.03037961232,2400.68751,2902.73931
1992-04-16,366,591.181,932.755998403895,1025.69381946912,2407.7917,2911.40486
1992-04-17,366,590.963,932.457017944611,1025.37700540975,2405.61304,2908.83711
1992-04-18,366,589.978,930.957489258101,1023.74079695008,2397.24167,2898.78597
1992-04-19,366,588.431,928.578657305938,1021.13887016269,2384.35741,2883.28625
1992-04-20,366,587.496,927.155753205221,1019.5866805259,2376.42082,2873.75912
1992-04-21,366,587.579,927.331266879095,1019.79124809463,2376.69208,2874.15385
1992-04-22,366,589.533,930.485019170604,1023.27587065751,2392.22842,2893.0336
1992-04-23,366,594.03,937.671537869895,1031.19854677325,2428.54997,2937.06851
1992-04-24,366,590.794,932.648723983785,1025.69282319849,2401.89173,2904.93176
1992-04-25,366,591.984,934.583422487726,1027.83447295623,2411.22325,2916.29727
1992-04-26,366,593.068,936.349257753541,1029.79015219694,2419.69859,2926.62623
1992-04-27,366,594.286,938.328774411436,1031.98161548603,2429.29251,2938.31067
1992-04-28,366,597.79,943.948681767975,1038.18140759756,2457.74938,2972.83938
1992-04-29,366,599.148,946.151421747503,1040.61894973151,2468.57596,2986.01892
1992-04-30,366,603.553,953.196835549181,1048.38720390007,2504.76582,3029.90755
1992-05-01,366,602.943,952.283701806027,1047.39525044583,2499.3724,3023.45383
1992-05-02,366,603.257,952.825856894189,1048.0039717989,2501.59907,3026.21921
1992-05-03,366,604.157,954.299651285847,1049.63851980752,2508.68837,3034.8736
1992-05-04,366,603.969,954.048958773081,1049.37484018159,2506.70721,3032.54637
1992-05-05,366,602.058,951.100502541623,1046.14725544047,2490.55037,3013.09008
1992-05-06,366,605.278,956.274541553658,1051.85754658395,2516.98706,3045.18363
1992-05-07,366,607.588,960.000231319504,1055.97347263411,2535.9368,3068.21173
1992-05-08,366,606.056,957.642796421487,1053.39446007113,2522.81304,3052.4171
1992-05-09,366,608.245,961.177647596301,1057.29984092879,2540.77093,3074.24487
1992-05-10,366,612.538,968.052463263571,1064.88212458032,2576.44571,3117.52621
1992-05-11,366,614.809,971.718009958305,1068.93196467889,2595.27707,3140.41545
1992-05-12,366,610.716,965.341109524002,1061.93648442663,2560.52773,3098.48146
1992-05-13,366,610.835,965.575031372708,1062.20647376653,2561.09495,3099.23995
1992-05-14,366,606.836,959.346464570526,1055.37371771668,2527.38121,3058.55489
1992-05-15,366,601.668,951.271968124172,1046.5105621291,2484.1735,3006.38014
1992-05-16,366,601.353,950.820316792061,1046.02604251419,2481.16377,3002.80654
1992-05-17,366,601.622,951.293076028938,1046.55838311919,2482.98033,3005.07597
1992-05-18,366,602.975,953.490900469,1048.9909439,2493.80235,3018.25817
1992-05-19,366,605.717,957.908524702032,1053.86968116019,2516.25755,3045.54213
1992-05-20,366,607.046,960.07020546955,1056.26239111592,2526.9533,3058.57294
1992-05-21,366,609.181,963.520914174681,1060.0761150759,2544.46291,3079.86553
1992-05-22,366,612.232,968.432405549355,1065.49881609841,2569.74396,3110.57731
1992-05-23,366,612.793,969.369538691079,1066.54290771545,2574.05176,3115.868
1992-05-24,366,613.516,970.562858183795,1067.86927601014,2579.7214,3122.80928
1992-05-25,366,613.403,970.431006066354,1067.73677201675,2578.35208,3121.22331
1992-05-26,366,609.027,963.60245429994,1060.24282436081,2541.39394,3076.59824
1992-05-27,366,612.053,968.475777956408,1065.6243461974,2566.43399,3107.02241
1992-05-28,366,612.543,969.300142839794,1066.54423607629,2570.12589,3111.56739
1992-05-29,366,616.58,975.77882385598,1073.69280991489,2603.80132,3152.45411
1992-05-30,366,615.091,973.485869269782,1071.18420047622,2590.87358,3136.88717
1992-05-31,366,613.768,971.453727424662,1068.96185279769,2579.36984,3123.04061
1992-06-01,366,612.873,970.089809797538,1067.47408866144,2571.44407,3113.51937
1992-06-02,366,615.233,973.904268423153,1071.68930968408,2590.98525,3137.28425
1992-06-03,366,613.947,971.927643259061,1069.52806660401,2579.78604,3123.80469
1992-06-04,366,612.239,969.292046657144,1066.64286686836,2565.11576,3106.12895
1992-06-05,366,607.578,962.008084616675,1058.64713090664,2525.89017,3058.7449
1992-06-06,366,606.733,960.723104770386,1057.24537813452,2518.47664,3049.84052
1992-06-07,366,605.472,958.784936473881,1055.12631051099,2507.65271,3036.81148
1992-06-08,366,604.173,956.788070853164,1052.94248529671,2496.5468,3023.44092
1992-06-09,366,602.43,954.095222673938,1049.99385633113,2481.83471,3005.71034
1992-06-10,366,602.639,954.472562615298,1050.42192061051,2483.1461,3007.36912
1992-06-11,366,601.434,952.62171743166,1048.39816287696,2472.86088,2994.98929
1992-06-12,366,596.298,944.581629761567,1039.56921258091,2430.46979,2943.75907
1992-06-13,366,595.005,942.59228202474,1037.39368962185,2419.59594,2930.66548
1992-06-14,366,593.013,939.509371331417,1034.01633219648,2403.13331,2910.81429
1992-06-15,366,592.085,938.092250218308,1032.46912391282,2395.253,2901.33991
1992-06-16,366,593.476,940.354844119569,1034.97374826898,2406.17883,2914.65691
1992-06-17,366,583.795,925.121298165058,1018.22776739073,2327.59162,2819.57582
1992-06-18,366,580.289,919.651748486303,1012.22590104376,2299.45924,2785.59833
1992-06-19,366,583.929,925.506734289069,1018.68937278122,2328.13693,2820.44317
1992-06-20,366,583.124,924.280740916372,1017.35204550964,2321.3587,2812.29895
1992-06-21,366,581.061,921.082748769669,1013.84782962444,2304.68714,2792.18848
1992-06-22,366,580.288,919.907356538535,1012.56629350797,2298.20094,2784.39666
1992-06-23,366,580.407,920.139832640339,1012.83395821641,2298.75661,2785.13471
1992-06-24,366,577.915,916.267254989273,1008.58785280434,2278.80181,2761.04992
1992-06-25,366,577.071,914.980251097322,1007.18344331054,2271.79816,2752.63053
1992-06-26,366,574.291,910.6522631722,1002.43654586332,2249.70425,2725.95454
1992-06-27,366,573.319,909.164011311524,1000.81030010992,2241.75282,2716.38694
1992-06-28,366,571.373,906.147604975683,997.5050062599,2226.28086,2697.72184
1992-06-29,366,570.513,904.833710191359,996.071040737506,2219.23244,2689.24598
1992-06-30,366,573.203,909.180203676824,1000.87306515942,2239.96082,2714.46011
1992-07-01,366,574.688,911.595468450911,1003.54705552216,2251.26941,2728.24384
1992-07-02,366,579.597,919.4692952273,1012.23387120878,2289.56484,2774.75644
1992-07-03,366,575.775,913.493734132928,1005.67409331071,2259.20192,2738.06018
1992-07-04,366,575.191,912.614720016655,1004.71800559904,2254.25967,2732.13407
1992-07-05,366,574.694,911.871606109148,1003.91169057163,2249.99634,2727.03006
1992-07-06,366,574.109,910.991724544734,1002.95460658933,2245.06387,2721.11527
1992-07-07,366,563.419,894.13286992326,984.413346041319,2161.37695,2619.78954
1992-07-08,366,561.058,890.461540240919,980.387416437801,2143.05803,2597.67126
1992-07-09,366,567.801,901.248547024364,992.282555633412,2194.41366,2660.02013
1992-07-10,366,567.975,901.568924537795,992.646858592668,2195.39325,2661.26986
1992-07-11,366,566.417,899.157997004413,990.006409341033,2183.07212,2646.40885
1992-07-12,366,563.239,894.195326189416,984.559797823481,2158.3967,2616.59015
1992-07-13,366,561.689,891.796542930009,981.932300089997,2146.24414,2601.93137
1992-07-14,366,562.166,892.599221609868,982.827947383627,2149.5354,2605.98484
1992-07-15,366,561.835,892.117787891581,982.309222477194,2146.64388,2602.53901
1992-07-16,366,562.664,893.482572966846,983.824550100789,2152.63986,2609.87567
1992-07-17,366,551.152,875.307221216625,963.831059068885,2064.49021,2503.10482
1992-07-18,366,545.047,865.701678801302,953.272250874227,2018.63047,2447.59676
1992-07-19,366,540.353,858.332417693629,945.17555948898,1983.72827,2405.36886
1992-07-20,366,535.469,850.660417184726,936.744785353494,1947.73875,2361.81965
1992-07-21,366,546.117,867.658930956911,955.481314944392,2025.06539,2455.67444
1992-07-22,366,534.65,849.542565680282,935.549592691359,1939.96344,2352.57286
1992-07-23,366,537.136,853.566368457272,939.997608950495,1957.82749,2374.31978
1992-07-24,366,529.894,842.1498834728,927.442938599841,1904.9362,2310.26806
1992-07-25,366,528.47,839.944251999468,925.02698232948,1894.45241,2297.61795
1992-07-26,366,527.211,837.998854968454,922.896955729054,1885.17516,2286.42792
1992-07-27,366,525.852,835.895004077006,920.592581768912,1875.20977,2274.40427
1992-07-28,366,528.157,839.629946623025,924.722123517632,1891.47056,2294.20598
1992-07-29,366,529.546,841.894275420568,927.229736685673,1901.17086,2306.03927
1992-07-30,366,534.021,849.088312003747,935.170345672699,1933.1561,2344.92352
1992-07-31,366,536.025,852.342399130239,938.76987144788,1947.46293,2362.35561
1992-08-01,366,535.303,851.241607439235,937.568369071775,1941.91722,2355.68466
1992-08-02,366,534.612,850.18823624661,936.419669038898,1936.59721,2349.28694
1992-08-03,366,533.967,849.207441548453,935.350006475759,1931.61389,2343.29699
1992-08-04,366,532.483,846.906679928985,932.829109699359,1920.63543,2330.04483
1992-08-05,366,531.9,846.023617721387,931.86737645414,1916.11807,2324.619
1992-08-06,366,531.139,844.860080614847,930.597131404775,1910.33879,2317.66336
1992-08-07,366,524.082,833.72667287374,918.351637038685,1859.48407,2256.05431
1992-08-08,366,520.716,828.4496966823,912.555666621281,1835.45079,2226.97732
1992-08-09,366,518.046,824.276981974428,907.97514636876,1816.47311,2204.02885
1992-08-10,366,515.409,820.154868408117,903.450417271348,1797.82241,2181.47538
1992-08-11,366,512.698,815.914492745242,898.795176721805,1778.75448,2158.41466
1992-08-12,366,509.184,810.400414061913,892.737187129512,1754.23922,2128.74576
1992-08-13,366,507.672,808.052810242828,890.164152190301,1743.60927,2115.908
1992-08-14,366,511.229,813.79069054655,896.501761738559,1767.906,2145.47248
1992-08-15,366,512.358,815.638644236386,898.550426237783,1775.46518,2154.70621
1992-08-16,366,513.151,816.9453102862,900.001328360836,1780.68054,2161.09169
1992-08-17,366,513.428,817.426165705727,900.541639130854,1782.30162,2163.11048
1992-08-18,366,506.657,806.733999919038,888.780000199254,1735.19916,2106.02705
1992-08-19,366,505.065,804.259170372598,886.066491101643,1724.09037,2092.60641
1992-08-20,366,507.267,807.83334586314,890.019360859184,1738.95488,2110.72101
1992-08-21,366,512.506,816.253664968396,899.313569538029,1774.74406,2154.24181
1992-08-22,366,512.447,816.200172333031,899.264752277309,1774.03985,2153.43651
1992-08-23,366,510.394,812.996686348101,895.749909505418,1759.64334,2136.03079
1992-08-24,366,506.662,807.130712868882,889.303374368614,1733.78293,2104.71744
1992-08-25,366,496.435,790.932564581514,871.473451048243,1663.73286,2019.76306
1992-08-26,366,497.731,793.050872941979,873.820332555135,1672.20415,2030.10652
1992-08-27,366,506.929,807.782744721578,890.069174390531,1733.8891,2105.07064
1992-08-28,366,510.481,813.51975757716,896.407448119207,1758.06377,2134.49995
1992-08-29,366,510.26,813.206030499477,896.072037008133,1756.24504,2132.34063
1992-08-30,366,510.066,812.93827817327,895.787103608824,1754.62384,2130.42104
1992-08-31,366,509.819,812.583781032957,895.406528229328,1752.62825,2128.04679
1992-09-01,366,505.189,805.285939822231,887.38190041943,1720.68225,2089.33739
1992-09-02,366,502.669,801.340207377936,883.049119462811,1703.36421,2068.38111
1992-09-03,366,512.023,816.329711255429,899.583558877934,1766.63836,2145.29251
